Category_ID,Visitors,Reg Customers,Purchasing Customers,Regd Purchasing Customers,Repeat customers,Sales,Valid Transactions,Packet Size
10,1003,706,577,427,248,217392,713,304.8976157
10,1135,766,505,379,167,186406,970,192.171134
10,360,143,0,0,0,0,0,0
10,1200,899,603,561,258,583856,891,655.2817059
10,1200,820,541,449,135,473340,861,549.7560976
10,946,568,440,409,123,242556,773,313.7852523
10,1144,753,550,539,237,183027,788,232.2677665
10,1133,814,623,579,255,426480,979,435.628192
10,1100,769,488,351,155,519702,524,991.7977099
10,416,145,0,0,0,0,0,0
10,1163,882,718,711,327,812460,1385,586.6137184
10,1103,827,670,543,201,315088,813,387.5621156
10,1112,904,635,445,200,699504,904,773.7876106
10,1217,889,653,594,309,522020,1246,418.9566613
10,1189,841,681,647,272,385440,1241,310.5882353
10,1145,745,496,486,165,477564,661,722.4871407
10,431,188,0,0,0,0,0,0
10,1206,908,620,533,240,239526,724,330.8370166
10,1208,826,533,522,193,514152,697,737.6642755
10,1098,700,576,501,296,453544,800,566.93
10,933,683,563,473,161,289980,1010,287.1089109
10,1112,732,572,458,156,402160,789,509.7084918
10,1131,839,539,415,228,211731,727,291.2393398
10,389,135,0,0,0,0,0,0
10,1229,1015,756,703,330,850622,921,923.5852334
10,1067,775,662,530,159,789565,960,822.4635417
10,1074,757,619,619,241,650548,1176,553.1870748
10,1052,777,662,609,347,617241,946,652.47463
10,1137,851,716,709,255,258889,1046,247.5038241
10,1042,813,526,515,284,179656,781,230.0332907
10,541,239,0,0,0,0,0,0
10,1172,922,685,637,357,514577,1367,376.4279444
10,1071,869,586,469,230,737919,918,803.8333333
10,1047,700,571,548,186,522990,580,901.7068966
10,967,717,561,454,154,348928,641,544.349454
10,1144,755,595,417,246,215954,791,273.0139064
10,1054,735,477,348,171,371280,591,628.2233503
10,491,284,0,0,0,0,0,0
10,1169,859,567,442,226,662337,878,754.3701595
10,1028,680,475,385,142,177536,676,262.6272189
10,1077,775,506,410,139,416817,939,443.8945687
10,912,707,478,339,190,492102,724,679.698895
10,897,642,523,486,185,317505,792,400.8901515
10,973,695,464,362,217,188076,829,226.8709288
10,654,298,0,0,0,0,0,0
10,1039,747,640,544,174,722400,1168,618.4931507
10,986,667,525,525,210,600236,1016,590.7834646
10,1161,826,537,516,175,591201,958,617.1200418
10,869,656,525,462,277,456016,794,574.3274559
10,1040,733,531,430,232,435426,643,677.1788491
10,872,582,421,366,212,331731,675,491.4533333
10,514,116,0,0,0,0,0,0
10,1050,780,539,388,202,482406,722,668.1523546
10,830,588,484,358,179,422624,748,565.0053476
10,961,671,464,432,177,360480,892,404.1255605
10,1025,641,443,412,210,177892,509,349.4931238
10,972,669,539,474,152,342290,720,475.4027778
10,912,643,464,427,184,524640,666,787.7477477
10,485,107,0,0,0,0,0,0
10,1243,939,697,676,230,316485,1364,232.0271261
10,1100,837,562,393,193,391842,769,509.5474642
10,1052,754,559,447,201,534303,809,660.4487021
10,1083,749,565,497,268,572320,747,766.1579652
10,973,698,563,434,143,549882,745,738.0966443
10,847,569,458,344,134,300188,716,419.2569832
10,550,269,0,0,0,0,0,0
10,1078,737,616,499,240,580861,663,876.1101056
10,1116,801,549,412,161,492855,828,595.2355072
10,1104,785,593,480,202,647584,862,751.2575406
10,918,708,563,512,179,446688,937,476.7214514
10,1083,733,594,535,182,213369,1161,183.7803618
10,1040,697,468,337,165,538317,777,692.8146718
10,489,265,0,0,0,0,0,0
10,1182,976,766,705,352,257822,1214,212.3739703
10,1222,909,634,482,275,342944,1040,329.7538462
10,1011,794,614,430,176,577114,723,798.2213001
10,1106,897,620,577,323,396792,870,456.0827586
10,1253,909,609,530,302,518128,666,777.96997
10,947,729,539,534,304,466900,817,571.4810282
10,452,177,0,0,0,0,0,0
10,1006,743,594,416,241,585001,1082,540.6663586
10,1134,868,573,550,176,440404,904,487.1725664
10,1097,769,528,454,150,177802,675,263.4103704
10,1080,800,564,553,276,463794,815,569.0723926
10,995,751,576,461,166,456000,744,612.9032258
10,889,594,469,347,135,320814,905,354.4906077
10,545,170,0,0,0,0,0,0
10,1265,919,737,531,297,328590,1252,262.4520767
10,1027,811,697,544,245,516040,738,699.2411924
10,1149,798,687,481,164,223424,1143,195.4715661
10,1259,973,756,711,263,828820,987,839.7365755
10,475,162,0,0,0,0,0,0
10,1108,808,621,528,285,459382,901,509.8579356
10,535,162,0,0,0,0,0,0
10,1193,896,739,732,380,659045,805,818.689441
10,1167,843,633,557,189,503840,939,536.57082
10,1025,724,618,476,190,318762,1069,298.1870907
10,1224,852,670,549,297,684072,1170,584.6769231
10,1220,829,694,638,211,272655,1084,251.5267528
10,1057,702,531,414,145,480004,586,819.1194539
10,554,207,0,0,0,0,0,0
10,958,753,632,525,205,552100,997,553.7612839
10,1152,845,563,411,152,397864,1069,372.1833489
10,995,767,529,381,118,320068,758,422.2532982
10,934,716,524,524,168,321816,533,603.782364
10,1142,781,579,498,279,212680,883,240.8607022
10,1067,744,523,408,192,351568,1032,340.6666667
10,404,118,0,0,0,0,0,0
10,1124,907,757,727,349,296400,1184,250.3378378
10,1120,870,574,494,173,627648,1021,614.7384917
10,1051,782,510,393,224,233877,963,242.8629283
10,953,744,641,449,233,595272,818,727.7163814
10,1180,798,672,612,336,272655,991,275.1311806
10,958,715,512,497,223,582130,990,588.010101
10,572,248,0,0,0,0,0,0
10,1240,853,584,438,210,384000,634,605.6782334
10,970,714,528,512,169,378070,996,379.5883534
10,1088,764,493,385,138,444602,776,572.9407216
10,1103,831,560,532,223,229050,960,238.59375
10,1117,750,553,437,227,593282,818,725.2836186
10,854,630,475,385,150,460994,905,509.3856354
10,569,249,0,0,0,0,0,0
10,1098,863,709,553,182,409090,860,475.6860465
10,1158,885,610,506,263,398853,1115,357.7156951
10,945,686,550,385,204,173775,607,286.2850082
10,1098,747,591,502,286,324885,767,423.5788787
10,1209,842,630,611,189,571824,638,896.2758621
10,982,644,533,442,265,433758,909,477.1815182
10,439,201,0,0,0,0,0,0
10,1115,895,713,599,240,435904,973,448
10,1114,882,670,623,187,462594,820,564.1390244
10,1175,792,639,575,334,510532,1194,427.5812395
10,1044,746,609,512,230,201810,617,327.082658
10,1105,856,635,565,198,736202,1199,614.0133445
10,1222,839,542,390,191,420970,854,492.9391101
10,520,283,0,0,0,0,0,0
10,1276,899,613,460,248,197802,988,200.2044534
10,1155,800,630,504,156,243340,971,250.607621
10,1086,854,625,581,203,416520,1149,362.5065274
10,993,687,567,493,217,404005,838,482.1062053
10,1119,868,586,516,278,418275,1083,386.2188366
10,1019,815,525,462,189,485667,708,685.970339
10,639,240,0,0,0,0,0,0
10,1204,984,737,737,258,342056,1085,315.2589862
10,1192,853,657,565,305,322700,1045,308.8038278
10,1134,913,655,472,283,722610,699,1033.776824
10,1113,904,684,609,201,490416,1053,465.7321937
10,1343,1010,732,710,383,845994,1281,660.4168618
10,1294,922,673,478,272,208544,765,272.6065359
10,533,280,0,0,0,0,0,0
10,1208,960,732,732,234,297600,755,394.1721854
10,1104,834,700,574,241,274984,1138,241.6379613
10,1043,758,619,539,280,672796,722,931.8504155
10,1173,925,653,581,279,239940,998,240.4208417
10,1310,914,726,675,398,632014,820,770.7487805
10,1219,842,545,392,216,185220,939,197.2523962
10,623,226,0,0,0,0,0,0
10,1054,788,599,557,189,306918,648,473.6388889
10,1148,785,613,595,309,231076,855,270.2643275
10,973,737,581,424,191,458316,854,536.6697892
10,1152,759,516,439,158,277260,991,279.778002
10,1093,704,557,390,148,620109,993,624.4803625
10,1125,831,615,480,221,652428,1175,555.2578723
10,487,152,0,0,0,0,0,0
10,1292,928,759,729,219,680141,991,686.3178607
10,1134,929,727,727,334,477834,855,558.8701754
10,1225,921,674,613,221,470005,682,689.1568915
10,1144,823,689,599,324,374433,1301,287.8039969
10,1230,875,710,547,306,449930,1093,411.6468435
10,1077,770,609,566,306,635236,797,797.033877
10,582,233,0,0,0,0,0,0
10,1422,1114,858,609,262,799521,1441,554.8376128
10,1435,1092,893,625,375,495954,1735,285.8524496
10,945,721,512,410,180,225277,757,297.5918098
10,325,118,0,0,0,0,0,0
10,476,102,0,0,0,0,0,0
10,1198,829,537,397,195,186693,615,303.5658537
10,550,283,0,0,0,0,0,0
10,1065,818,629,472,236,646485,1246,518.8483146
10,1263,963,673,491,177,507788,738,688.0596206
10,903,557,450,356,164,341496,482,708.4979253
11,672,278,0,0,0,0,0,0
11,1703,1345,1223,929,362,317460,1676,189.4152745
11,1639,1279,1095,887,275,325209,1143,284.5223097
11,1378,1007,857,840,378,391299,1579,247.8144395
11,540,147,0,0,0,0,0,0
11,1656,1369,1163,1058,349,438240,1372,319.4169096
11,1915,1519,1295,1191,477,1134783,1626,697.898524
11,1663,1361,1152,945,350,806112,1400,575.7942857
11,1451,1142,944,736,346,430590,1512,284.781746
11,1524,1209,1076,1022,419,750586,2132,352.0572233
11,1159,896,689,524,230,583128,903,645.7674419
11,343,110,0,0,0,0,0,0
11,1556,1209,988,988,484,214896,1011,212.5578635
11,1535,1267,1096,899,422,239832,1326,180.8687783
11,1504,1228,1073,794,389,500500,1894,264.2555438
11,1653,1292,1042,729,226,571208,1089,524.5252525
11,1632,1254,1070,856,282,298310,1921,155.288912
11,1281,1023,859,687,247,673095,1086,619.7928177
11,538,300,0,0,0,0,0,0
11,1657,1383,1223,1040,353,504056,2371,212.5921552
11,1500,1273,1091,938,469,564450,2159,261.4404817
11,1585,1330,1159,1147,493,262048,2084,125.7428023
11,1441,1132,1020,1020,459,583166,1108,526.3231047
11,1529,1225,1050,903,506,342066,1820,187.9483516
11,1286,910,806,653,366,291159,870,334.6655172
11,412,128,0,0,0,0,0,0
11,1475,1254,1006,724,377,601188,1393,431.5778894
11,1601,1301,1017,925,555,747176,1436,520.3175487
11,1453,1166,1035,1025,338,264439,1295,204.2
11,1382,1160,965,724,434,308112,1729,178.2024291
11,1688,1388,1196,1041,323,332436,1481,224.4672519
11,1199,998,791,617,241,724829,1374,527.5320233
11,567,193,0,0,0,0,0,0
11,1924,1705,1514,1453,785,613627,2174,282.2571297
11,1725,1426,1316,1290,451,871668,1507,578.4127405
11,1550,1319,1219,1195,550,685824,1859,368.9209252
11,1633,1277,1096,778,389,881880,1111,793.7713771
11,1378,1145,1011,819,352,508032,1601,317.321674
11,1381,1095,919,698,307,260160,1427,182.3125438
11,507,289,0,0,0,0,0,0
11,1744,1425,1216,924,527,527885,1273,414.6779262
11,1597,1228,1060,890,472,639450,1185,539.6202532
11,1655,1330,1140,809,437,222336,1758,126.4709898
11,1700,1419,1186,925,527,400400,1629,245.7949662
11,1700,1408,1230,910,346,418117,2422,172.632948
11,1306,1080,872,671,363,303902,938,323.989339
11,524,271,0,0,0,0,0,0
11,1982,1591,1300,1053,432,626472,2064,303.5232558
11,1645,1301,1131,848,433,837287,1311,638.6628528
11,1699,1325,1106,896,323,614547,1992,308.5075301
11,1519,1271,1109,932,429,784770,1125,697.5733333
11,1527,1130,1011,809,477,764087,1832,417.0780568
11,1216,932,807,573,269,187275,1190,157.3739496
11,458,215,0,0,0,0,0,0
11,1585,1341,1107,985,305,678456,1421,477.4496833
11,1509,1203,1095,777,358,704700,1434,491.4225941
11,1564,1269,1120,941,301,525000,1256,417.9936306
11,1502,1197,1080,1037,601,398088,1712,232.5280374
11,1668,1368,1127,1127,597,772458,1601,482.4846971
11,1424,1143,896,869,313,656145,1145,573.0524017
11,481,272,0,0,0,0,0,0
11,2002,1747,1479,1405,717,1039680,2842,365.8268825
11,1735,1488,1265,1265,696,518444,1832,282.9934498
11,1650,1406,1247,1035,497,1023120,2171,471.2666974
11,1741,1500,1244,908,282,338320,1930,175.2953368
11,1709,1438,1187,938,394,744960,1435,519.1358885
11,1386,1102,885,752,271,443718,933,475.5819936
11,542,272,0,0,0,0,0,0
11,1761,1395,1163,861,379,571900,1197,477.7777778
11,1537,1224,1032,836,435,410760,1150,357.1826087
11,1616,1337,1104,1093,568,226625,2099,107.96808
11,1651,1342,1054,928,492,774840,2022,383.2047478
11,1616,1325,1074,752,248,452010,1294,349.3122102
11,1307,952,828,745,268,662892,1250,530.3136
11,497,209,0,0,0,0,0,0
11,1754,1369,1231,1083,433,376503,1972,190.9244422
11,1531,1269,1099,802,449,684864,1107,618.6666667
11,1575,1251,1139,820,418,976465,1954,499.7262027
11,1710,1417,1150,840,437,558220,1742,320.4477612
11,1523,1135,918,670,281,662116,1444,458.5290859
11,1421,1075,849,815,318,263905,1474,179.0400271
11,359,123,0,0,0,0,0,0
11,1628,1231,1095,1062,329,397920,1183,336.3651733
11,1461,1106,1002,711,235,295912,1672,176.9808612
11,1538,1210,1000,740,252,594867,1418,419.5112835
11,1420,1127,1011,859,309,379750,1379,275.3807107
11,1509,1158,1056,887,479,467794,1371,341.2064187
11,1537,1183,960,941,423,254695,1247,204.2461909
11,533,292,0,0,0,0,0,0
11,1857,1580,1434,1119,492,620007,1772,349.8910835
11,1744,1538,1253,940,423,501325,1434,349.5990237
11,1762,1470,1300,1014,537,817602,1615,506.2551084
11,1710,1473,1214,1129,565,891671,1950,457.2671795
11,1699,1439,1182,1052,505,827897,1924,430.299896
11,1345,949,829,597,221,662760,830,798.5060241
11,514,205,0,0,0,0,0,0
11,1483,1258,1149,1000,430,325776,2266,143.7669903
11,1403,1196,959,921,442,692272,1838,376.6441785
11,1626,1340,1174,986,592,793905,2091,379.6771879
11,1629,1319,1089,1078,377,210862,1452,145.2217631
11,1500,1250,1132,1075,409,882999,2165,407.8517321
11,1443,1146,919,735,228,595530,1698,350.7243816
11,556,279,0,0,0,0,0,0
11,1967,1628,1387,1276,485,560064,2591,216.1574682
11,1903,1597,1418,1305,770,1278148,2744,465.7973761
11,1842,1642,1510,1163,430,749385,2174,344.7033119
11,2005,1728,1459,1444,520,464600,2407,193.0203573
11,589,214,0,0,0,0,0,0
11,1829,1515,1263,1074,601,898008,1792,501.1205357
11,589,287,0,0,0,0,0,0
11,593,296,0,0,0,0,0,0
11,1627,1337,1182,1123,539,670384,1190,563.3478992
11,1752,1408,1125,990,356,746105,1611,463.1315953
11,1433,1161,989,910,337,679875,1401,485.2783726
11,1501,1231,938,882,485,520760,1389,374.9172066
11,1378,1028,792,705,211,437523,796,549.6520101
11,650,295,0,0,0,0,0,0
11,1713,1432,1281,1038,322,977130,1861,525.0564213
11,1703,1490,1305,979,529,1098680,2262,485.7117595
11,1859,1636,1423,1039,592,892333,2090,426.9535885
11,568,225,0,0,0,0,0,0
11,2002,1714,1489,1295,622,538560,2649,203.3069083
11,1602,1206,917,688,351,604532,1749,345.6443682
11,515,149,0,0,0,0,0,0
11,1884,1514,1357,1167,595,1117584,1840,607.3826087
11,1771,1404,1216,973,370,920408,2243,410.3468569
11,1839,1484,1240,942,368,1083240,1548,699.7674419
11,1541,1290,1082,1060,371,907420,1535,591.1530945
11,1773,1405,1126,923,342,886480,2094,423.3428844
11,1518,1236,1007,755,234,627168,1665,376.6774775
11,418,207,0,0,0,0,0,0
11,1617,1344,1087,978,538,336906,2100,160.4314286
11,1447,1221,1072,783,368,221850,1443,153.7422037
11,1672,1312,1102,1058,518,488196,2037,239.6642121
11,1687,1315,1086,869,487,439808,1195,368.0401674
11,1593,1357,1069,1026,544,549440,1277,430.2584182
11,1380,1038,793,650,332,603130,1395,432.3512545
11,518,145,0,0,0,0,0,0
11,1793,1467,1197,1197,431,995232,1657,600.6228123
11,1666,1314,1160,1102,507,827330,1962,421.6768603
11,1746,1416,1210,920,386,765510,2096,365.2242366
11,1708,1365,1088,1044,407,595935,2157,276.2795549
11,1434,1182,931,894,331,484720,1541,314.5489942
11,1353,1042,836,594,214,306605,1500,204.4033333
11,549,291,0,0,0,0,0,0
11,1725,1446,1166,1108,399,645480,2188,295.0091408
11,1474,1135,1034,776,465,702254,2015,348.5131514
11,1791,1399,1177,989,494,838600,2353,356.3960901
11,518,195,0,0,0,0,0,0
11,1796,1579,1380,1118,358,1005048,2264,443.9257951
11,1285,1079,833,808,372,434044,1647,263.5361263
11,611,251,0,0,0,0,0,0
11,1830,1594,1394,1366,792,750508,1630,460.4343558
11,1754,1408,1291,1084,510,799764,1394,573.7187948
11,1749,1528,1284,1117,391,751761,1731,434.2928943
11,1591,1363,1064,883,521,452368,1554,291.0990991
11,1526,1315,1203,1083,444,605430,2007,301.6591928
11,1288,989,869,721,296,427440,910,469.7142857
11,625,226,0,0,0,0,0,0
11,471,270,0,0,0,0,0,0
11,1758,1410,1213,1092,437,752817,1789,420.803242
11,1607,1339,1182,1017,488,594294,2007,296.1106129
11,1570,1335,1180,873,279,886008,2088,424.3333333
11,1478,1145,996,886,355,418145,1534,272.5847458
11,1451,1067,893,670,221,597114,1035,576.9217391
11,631,267,0,0,0,0,0,0
11,1847,1499,1237,1113,334,575488,2098,274.3031459
11,1623,1390,1164,885,318,337134,2046,164.7771261
11,1744,1492,1218,889,347,516180,1785,289.1764706
11,1520,1233,1111,989,564,358336,2124,168.7080979
11,1553,1249,1107,941,489,739443,2132,346.8306754
11,1251,930,826,760,350,335730,958,350.4488518
11,654,270,0,0,0,0,0,0
11,1559,1254,1038,758,455,650342,1195,544.2192469
11,1486,1157,982,923,332,520290,1652,314.9455206
11,1506,1289,1107,852,418,387128,1464,264.431694
11,1498,1226,1000,880,326,726750,1845,393.902439
11,1748,1350,1051,1030,505,464572,1495,310.7505017
11,1236,903,759,569,222,274992,1093,251.5937786
11,384,118,0,0,0,0,0,0
11,2030,1654,1547,1377,592,635500,2111,301.0421601
11,1771,1477,1235,939,366,728520,1648,442.0631068
11,1723,1495,1321,1176,447,1140170,1325,860.5056604
11,1806,1422,1225,1115,412,536983,2229,240.9075819
11,1680,1439,1174,881,317,262922,2188,120.1654479
11,1290,1010,899,854,470,575562,1091,527.5545371
11,450,159,0,0,0,0,0,0
11,1687,1436,1225,956,497,576846,2272,253.8934859
11,1631,1295,1005,995,428,657005,1922,341.8340271
11,1815,1496,1208,1111,600,874000,2333,374.6249464
11,1654,1432,1193,931,437,704832,1955,360.5278772
11,1639,1282,1068,1047,377,362492,1754,206.6659065
11,1285,1078,877,614,301,533822,1287,414.7801088
11,382,157,0,0,0,0,0,0
11,1556,1313,1176,847,406,563460,2083,270.5040807
11,1754,1485,1201,1117,547,412676,1814,227.4950386
11,1580,1309,1207,893,286,750874,1492,503.266756
11,1529,1276,1119,929,297,767755,1677,457.8145498
11,1592,1257,1019,795,334,559557,1468,381.1696185
11,1211,937,789,773,271,141360,1271,111.2195122
11,409,199,0,0,0,0,0,0
11,1633,1365,1105,829,497,756793,1799,420.6742635
11,1420,1108,1008,806,339,604865,1127,536.703638
11,1703,1379,1086,977,547,510945,1604,318.5442643
11,1436,1229,1009,898,296,425295,1624,261.8811576
11,1427,1126,960,883,336,184202,964,191.0809129
11,1140,858,714,536,268,210408,838,251.0835322
11,560,284,0,0,0,0,0,0
11,1898,1504,1213,946,549,476550,1865,255.5227882
11,1644,1403,1117,1117,592,629920,2087,301.8303785
11,1837,1584,1291,1046,586,328916,2375,138.4909474
11,1839,1462,1311,1141,582,730769,2456,297.5443811
11,1622,1416,1241,956,506,391952,2298,170.562228
11,1462,1072,838,763,419,614807,1634,376.2588739
11,550,291,0,0,0,0,0,0
11,1947,1576,1351,1297,389,1272245,2100,605.8309524
11,1793,1519,1258,969,484,730197,1719,424.7801047
11,1746,1389,1247,1072,472,817830,2109,387.7809388
11,1588,1229,1091,1036,518,546700,1830,298.7431694
11,1731,1355,1085,890,534,773400,1836,421.2418301
11,1246,866,690,690,366,401031,790,507.6341772
11,634,236,0,0,0,0,0,0
11,1508,1236,1123,842,371,564756,2083,271.1262602
11,1491,1242,1079,766,368,519408,1577,329.3646164
11,1686,1329,1102,871,418,392634,1767,222.2037351
11,1438,1141,966,937,300,650200,1801,361.0216546
11,1494,1243,1003,802,441,355266,1366,260.0775988
11,1197,973,793,666,286,256613,1062,241.6318267
11,505,222,0,0,0,0,0,0
11,1434,1200,1082,974,321,638470,1475,432.8610169
11,1696,1364,1219,1073,644,1158840,1573,736.7069294
11,1755,1384,1170,1170,702,273420,2122,128.8501414
11,1652,1373,1124,1057,528,647955,1802,359.5754717
11,1492,1261,1091,949,380,701316,1782,393.5555556
11,1403,1119,862,621,236,462236,1693,273.0277614
11,452,107,0,0,0,0,0,0
11,1759,1534,1365,1324,781,686783,2343,293.1212121
